sample_date,site_id,comments,flags,ts_person,trapcount,arthropod_taxon_id,lt2mm,_2_5mm,_5_10mm,gt10mm,unsized
2014-12-11,19,NULL,NULL,5,10,280,NULL,NULL,NULL,NULL,1
2014-12-11,19,NULL,NULL,5,10,382,NULL,NULL,NULL,NULL,1
2014-12-11,19,NULL,NULL,5,10,62,NULL,NULL,NULL,NULL,1
2014-12-11,19,NULL,NULL,5,10,675,NULL,NULL,NULL,NULL,1
2014-12-11,19,NULL,NULL,5,10,358,NULL,NULL,NULL,NULL,1
2014-12-11,19,NULL,NULL,5,10,387,NULL,NULL,NULL,NULL,31
2014-12-11,19,NULL,NULL,5,10,791,NULL,NULL,NULL,NULL,1
2014-12-11,19,NULL,NULL,5,10,215,NULL,NULL,NULL,NULL,2
2014-12-11,19,NULL,NULL,5,10,632,NULL,NULL,NULL,NULL,1
2014-12-11,19,NULL,NULL,5,10,387,NULL,NULL,NULL,NULL,4
2014-12-11,19,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,1
2014-12-11,19,NULL,NULL,5,10,332,NULL,NULL,NULL,NULL,8
2014-12-11,19,NULL,NULL,5,10,343,NULL,NULL,NULL,NULL,3
2014-12-11,20,NULL,NULL,5,10,791,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,24,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,358,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,276,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,581,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,792,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,791,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,723,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,675,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,759,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,791,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,280,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,3
2014-12-11,20,NULL,NULL,5,10,62,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,675,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,280,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,506,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,792,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,1
2014-12-11,20,"cracked cup",NULL,5,10,165,NULL,NULL,NULL,NULL,2
2014-12-11,20,"cracked cup",NULL,5,10,360,NULL,NULL,NULL,NULL,1
2014-12-11,20,"cracked cup",NULL,5,10,506,NULL,NULL,NULL,NULL,2
2014-12-11,20,"cracked cup",NULL,5,10,280,NULL,NULL,NULL,NULL,1
2014-12-11,20,"cracked cup",NULL,5,10,245,NULL,NULL,NULL,NULL,4
2014-12-11,20,"cracked cup",NULL,5,10,332,NULL,NULL,NULL,NULL,1
2014-12-11,20,"cracked cup",NULL,5,10,265,NULL,NULL,NULL,NULL,1
2014-12-11,20,"cracked cup",NULL,5,10,387,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,332,NULL,NULL,NULL,NULL,36
2014-12-11,20,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,668,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,583,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,62,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,164,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,668,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,2
2014-12-11,20,NULL,NULL,5,10,280,NULL,NULL,NULL,NULL,1
2014-12-11,20,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,217,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,506,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,5
2014-12-22,11,NULL,NULL,5,10,723,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,636,NULL,NULL,NULL,2,NULL
2014-12-22,11,NULL,NULL,5,10,217,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,462,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,40
2014-12-22,11,NULL,NULL,5,10,545,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,62,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,551,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,636,NULL,NULL,NULL,1,NULL
2014-12-22,11,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,7
2014-12-22,11,NULL,NULL,5,10,332,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,404,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,675,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,2
2014-12-22,11,NULL,NULL,5,10,213,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,404,NULL,NULL,NULL,NULL,2
2014-12-22,11,NULL,NULL,5,10,634,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,443,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,4
2014-12-22,11,NULL,NULL,5,10,759,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,62,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,46,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,3
2014-12-22,11,NULL,NULL,5,10,636,NULL,NULL,NULL,2,NULL
2014-12-22,11,NULL,NULL,5,10,792,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,545,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,723,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,62,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,2
2014-12-22,11,NULL,NULL,5,10,217,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,123,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,5
2014-12-22,11,NULL,NULL,5,10,368,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,636,NULL,NULL,NULL,1,NULL
2014-12-22,11,NULL,NULL,5,10,19,NULL,NULL,NULL,NULL,1
2014-12-22,11,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,10,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,310,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,62,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,332,NULL,NULL,NULL,NULL,2
2014-12-22,12,NULL,NULL,5,10,404,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,515,NULL,NULL,NULL,NULL,5
2014-12-22,12,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,2
2014-12-22,12,NULL,NULL,5,10,632,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,123,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,18
2014-12-22,12,NULL,NULL,5,10,617,NULL,NULL,NULL,NULL,2
2014-12-22,12,NULL,NULL,5,10,404,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,368,NULL,NULL,NULL,NULL,3
2014-12-22,12,NULL,NULL,5,10,515,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,506,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,791,NULL,NULL,NULL,NULL,13
2014-12-22,12,NULL,NULL,5,10,368,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,515,NULL,NULL,NULL,NULL,2
2014-12-22,12,NULL,NULL,5,10,791,NULL,NULL,NULL,NULL,4
2014-12-22,12,NULL,NULL,5,10,368,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,515,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,462,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,39
2014-12-22,12,NULL,NULL,5,10,332,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,3
2014-12-22,12,NULL,NULL,5,10,404,NULL,NULL,NULL,NULL,2
2014-12-22,12,NULL,NULL,5,10,46,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,515,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,632,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,791,NULL,NULL,NULL,NULL,4
2014-12-22,12,NULL,NULL,5,10,149,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,791,NULL,NULL,NULL,NULL,6
2014-12-22,12,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,2
2014-12-22,12,NULL,NULL,5,10,123,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,791,NULL,NULL,NULL,NULL,15
2014-12-22,12,NULL,NULL,5,10,792,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,368,NULL,NULL,NULL,NULL,1
2014-12-22,12,NULL,NULL,5,10,545,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,545,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,123,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,715,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,791,NULL,NULL,NULL,NULL,7
2014-12-22,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,4
2014-12-22,15,NULL,NULL,5,10,723,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,13
2014-12-22,15,NULL,NULL,5,10,619,NULL,NULL,NULL,NULL,2
2014-12-22,15,NULL,NULL,5,10,759,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,129,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,824,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,818,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,2
2014-12-22,15,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,6
2014-12-22,15,NULL,NULL,5,10,368,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,62,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,619,NULL,NULL,NULL,NULL,2
2014-12-22,15,NULL,NULL,5,10,791,NULL,NULL,NULL,NULL,6
2014-12-22,15,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,2
2014-12-22,15,NULL,NULL,5,10,404,NULL,NULL,NULL,NULL,2
2014-12-22,15,NULL,NULL,5,10,62,NULL,NULL,NULL,NULL,2
2014-12-22,15,NULL,NULL,5,10,123,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,462,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,10
2014-12-22,15,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,2
2014-12-22,15,NULL,NULL,5,10,404,NULL,NULL,NULL,NULL,4
2014-12-22,15,NULL,NULL,5,10,634,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,723,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,619,NULL,NULL,NULL,NULL,1
2014-12-22,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,25
2014-12-22,16,NULL,NULL,5,9,3,NULL,NULL,NULL,NULL,20
2014-12-22,16,NULL,NULL,5,9,332,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,723,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,360,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,825,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,753,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,617,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,123,NULL,NULL,NULL,NULL,3
2014-12-22,16,NULL,NULL,5,9,123,NULL,NULL,NULL,NULL,2
2014-12-22,16,NULL,NULL,5,9,164,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,217,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,217,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,123,NULL,NULL,NULL,NULL,4
2014-12-22,16,NULL,NULL,5,9,750,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,245,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,542,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,583,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,753,NULL,NULL,NULL,NULL,10
2014-12-22,16,NULL,NULL,5,9,368,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,753,NULL,NULL,NULL,NULL,6
2014-12-22,16,NULL,NULL,5,9,617,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,332,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,675,NULL,NULL,NULL,NULL,1
2014-12-22,16,NULL,NULL,5,9,753,NULL,NULL,NULL,NULL,4
2014-12-22,16,NULL,NULL,5,9,123,NULL,NULL,NULL,NULL,5
2014-12-22,16,"live lizard",NULL,5,9,753,NULL,NULL,NULL,NULL,18
2014-12-22,16,"live lizard",NULL,5,9,245,NULL,NULL,NULL,NULL,1
2014-12-22,16,"live lizard",NULL,5,9,123,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,441,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,310,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,619,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,404,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,360,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,619,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,2
2015-01-24,15,NULL,NULL,5,10,62,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,4
2015-01-24,15,NULL,NULL,5,10,368,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,462,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,821,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,46,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,506,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,792,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,2
2015-01-24,15,NULL,NULL,5,10,617,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,470,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,824,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,150,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,462,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,824,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,818,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,619,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,753,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,792,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,4
2015-01-24,15,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,5
2015-01-24,15,NULL,NULL,5,10,148,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,149,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,619,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,792,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,6
2015-01-24,15,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,470,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,62,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,619,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,792,NULL,NULL,NULL,NULL,2
2015-01-24,15,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,12
2015-01-24,15,NULL,NULL,5,10,404,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,368,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,824,NULL,NULL,NULL,NULL,2
2015-01-24,15,NULL,NULL,5,10,312,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,619,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,792,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,3
2015-01-24,15,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,2
2015-01-24,15,NULL,NULL,5,10,62,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,46,NULL,NULL,NULL,NULL,1
2015-01-24,15,NULL,NULL,5,10,462,NULL,NULL,NULL,NULL,2
2015-01-24,16,NULL,NULL,5,10,619,NULL,NULL,NULL,NULL,2
2015-01-24,16,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,545,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,403,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,821,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,310,NULL,NULL,NULL,NULL,2
2015-01-24,16,NULL,NULL,5,10,759,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,753,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,4
2015-01-24,16,NULL,NULL,5,10,46,NULL,NULL,NULL,NULL,2
2015-01-24,16,NULL,NULL,5,10,403,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,2
2015-01-24,16,NULL,NULL,5,10,617,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,671,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,824,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,824,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,312,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,280,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,2
2015-01-24,16,NULL,NULL,5,10,617,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,545,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,361,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,46,NULL,NULL,NULL,NULL,2
2015-01-24,16,NULL,NULL,5,10,430,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,619,NULL,NULL,NULL,NULL,21
2015-01-24,16,NULL,NULL,5,10,753,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,545,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,403,NULL,NULL,NULL,NULL,3
2015-01-24,16,NULL,NULL,5,10,150,NULL,NULL,NULL,NULL,2
2015-01-24,16,NULL,NULL,5,10,515,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,462,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,4
2015-01-24,16,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,537,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,150,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,35,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,593,NULL,NULL,NULL,NULL,3
2015-01-24,16,NULL,NULL,5,10,403,NULL,NULL,NULL,NULL,2
2015-01-24,16,NULL,NULL,5,10,619,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,3
2015-01-24,16,NULL,NULL,5,10,791,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,792,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,759,NULL,NULL,NULL,NULL,2
2015-01-24,16,NULL,NULL,5,10,753,NULL,NULL,NULL,NULL,26
2015-01-24,16,NULL,NULL,5,10,617,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,6
2015-01-24,16,NULL,NULL,5,10,62,NULL,NULL,NULL,NULL,2
2015-01-24,16,NULL,NULL,5,10,215,NULL,NULL,NULL,NULL,94
2015-01-24,16,NULL,NULL,5,10,753,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,617,NULL,NULL,NULL,NULL,2
2015-01-24,16,NULL,NULL,5,10,225,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,671,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,515,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,4
2015-01-24,16,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,6
2015-01-24,16,NULL,NULL,5,10,310,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,711,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,617,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,62,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,675,NULL,NULL,NULL,NULL,1
2015-01-24,16,NULL,NULL,5,10,46,NULL,NULL,NULL,NULL,1
2015-02-05,19,NULL,NULL,5,10,3,NULL,NULL,NULL,NULL,6
2015-02-05,19,NULL,NULL,5,10,343,NULL,NULL,NULL,NULL,4
2015-02-05,19,NULL,NULL,5,10,245,NULL,NULL,NULL,NULL,1
2015-02-05,19,NULL,NULL,5,10,386,NULL,NULL,NULL,NULL,1
2015-02-05,19,NULL,NULL,5,10,557,NULL,NULL,NULL,NULL,1
2015-02-05,19,NULL,NULL,5,10,565,NULL,NULL,NULL,NULL,1
2015-02-05,19,NULL,NULL,5,10,46,NULL,NULL,NULL,NULL,1
2015-02-05,19,NULL,NULL,5,10,382,NULL,NULL,NULL,NULL,1
2015-02-05,19,NULL,NULL,5,10,360,NULL,NULL,NULL,NULL,2
2015-02-05,19,NULL,NULL,5,10,123,NULL,NULL,NULL,NULL,1
2015-02-05,19,NULL,NULL,5,10,462,NULL,NULL,NULL,NULL,2
